0.46666667	-0.06666667	0.21333333
0.46666667	0.06666667	0.21333333
0.46666667	0.20000000	0.17777778
0.46666667	0.33333333	0.10666667
0.46666667	0.46666667	0.00000000
0.46666667	0.60000000	-0.09188498
0.46666667	0.73333333	-0.16651484
0.46666667	0.86666667	-0.11084794
0.60000000	-0.73333333	-0.08000000
0.60000000	-0.60000000	-0.06279081
0.60000000	-0.46666667	0.05783464
0.60000000	-0.33333333	0.18733002
0.60000000	-0.20000000	0.30285714
0.60000000	-0.06666667	0.33777778
0.60000000	0.06666667	0.33777778
0.60000000	0.20000000	0.27347228
0.60000000	0.33333333	0.20102507
0.60000000	0.46666667	0.09188498
0.60000000	0.60000000	-0.00000000
0.60000000	0.73333333	-0.08000000
0.73333333	-0.60000000	0.01100213
0.73333333	-0.46666667	0.10679934
0.73333333	-0.33333333	0.26481876
0.73333333	-0.20000000	0.42920635
0.73333333	-0.06666667	0.46222222
0.73333333	0.06666667	0.46222222
0.73333333	0.20000000	0.35953071
0.73333333	0.33333333	0.28554865
0.73333333	0.46666667	0.16651484
0.73333333	0.60000000	0.08000000
0.86666667	-0.46666667	0.09354181
0.86666667	-0.33333333	0.26736792
0.86666667	-0.20000000	0.45396825
0.86666667	-0.06666667	0.48000000
0.86666667	0.06666667	0.48000000
0.86666667	0.20000000	0.34576858
0.86666667	0.33333333	0.27687693
0.86666667	0.46666667	0.11084794
